   Contents:
 Col  1 = Platform identifier (ARGOS #)
 Col  2 = Observation year/month/day hour:minute (UTC)
 Col  3 = Latitude of observation (+ve North)
 Col  4 = Longitude of observation (+/- 180 deg +ve West of Greenwich)
 Col  5 = SSTP - Sea surface temperature (deg. C)
 Col  6 = EWCT - East component of current (+ve East)
 Col  7 = NSCT - North component of current (+ve North)
 Col  8 = ELA$ - The error in latitude (degrees)
 Col  9 = ELO$ - The error in longitude (degrees)
 Col 10 = EXP$ - The originator's experiment number
 Col 11 = WMO$ - WMO platform identifier number
 Col 12 = Drogue on/off - 1 = attached; 0 = not
 Note: Missing value indicated by 999.9999
 DATA                  
 0587997,1998/04/23 06:00,    60.010,    21.694,    9.1690,    0.2598,    0.3079,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/04/23 12:00,    60.064,    21.555,    9.3810,    0.2289,    0.3903,    0.0001,    0.0003, 9435,44609,1
 0587997,1998/04/23 18:00,    60.161,    21.516,    9.5520,    0.0553,    0.3890,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/04/24 00:00,    60.215,    21.512,    9.3970,    0.0464,    0.2545,    0.0002,    0.0006, 9435,44609,1
 0587997,1998/04/24 06:00,    60.260,    21.480,    9.2940,    0.0806,    0.2210,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/04/24 12:00,    60.301,    21.449,    9.7120,    0.1153,    0.2027,    0.0000,    0.0000, 9435,44609,1
 0587997,1998/04/24 18:00,    60.339,    21.390,   10.0520,    0.1811,    0.1722,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/04/25 00:00,    60.367,    21.307,    9.6370,    0.2513,    0.1691,    0.0003,    0.0012, 9435,44609,1
 0587997,1998/04/25 06:00,    60.404,    21.193,    9.3960,    0.3089,    0.1494,    0.0000,    0.0000, 9435,44609,1
 0587997,1998/04/25 12:00,    60.425,    21.065,    9.4600,    0.2884,    0.1220,    0.0001,    0.0003, 9435,44609,1
 0587997,1998/04/25 18:00,    60.451,    20.967,    9.4150,    0.3779,    0.1086,    0.0002,    0.0006, 9435,44609,1
 0587997,1998/04/26 00:00,    60.467,    20.768,    9.2650,    0.5195,    0.0711,    0.0003,    0.0012, 9435,44609,1
 0587997,1998/04/26 06:00,    60.478,    20.559,    9.2480,    0.5343,    0.0240,    0.0000,    0.0000, 9435,44609,1
 0587997,1998/04/26 12:00,    60.475,    20.348,    9.3000,    0.4686,    0.0027,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/04/26 18:00,    60.479,    20.190,    9.3000,    0.3862,    0.0216,    0.0003,    0.0014, 9435,44609,1
 0587997,1998/04/27 00:00,    60.483,    20.045,    9.3000,    0.3004,   -0.0462,    0.0001,    0.0002, 9435,44609,1
 0587997,1998/04/27 06:00,    60.461,    19.955,    9.3190,    0.1982,   -0.1647,    0.0001,    0.0003, 9435,44609,1
 0587997,1998/04/27 12:00,    60.419,    19.890,    9.4300,    0.1109,   -0.2049,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/04/27 18:00,    60.381,    19.868,    9.4430,    0.0731,   -0.2040,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/04/28 00:00,    60.340,    19.832,    9.4310,    0.0901,   -0.2892,    0.0001,    0.0003, 9435,44609,1
 0587997,1998/04/28 06:00,    60.269,    19.797,    9.4770,    0.0545,   -0.3892,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/04/28 12:00,    60.189,    19.790,    9.7270,    0.0230,   -0.4354,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/04/28 18:00,    60.100,    19.780,    9.8250,    0.0099,   -0.5060,    0.0001,    0.0003, 9435,44609,1
 0587997,1998/07/21 06:00,    60.003,    21.117,   12.8200,   -0.1107,    0.1168,    0.0001,    0.0002, 9435,44609,1
 0587997,1998/07/21 12:00,    60.017,    21.143,   12.8200,   -0.0682,    0.1253,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/07/21 18:00,    60.052,    21.170,   12.8200,   -0.0404,    0.1512,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/07/22 00:00,    60.076,    21.174,   12.7930,   -0.0132,    0.0927,    0.0000,    0.0000, 9435,44609,1
 0587997,1998/07/22 06:00,    60.088,    21.180,   12.7050,    0.0321,    0.0718,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/07/22 12:00,    60.104,    21.150,   12.8820,    0.0299,    0.0973,    0.0000,    0.0000, 9435,44609,1
 0587997,1998/07/22 18:00,    60.126,    21.156,   13.0110,    0.0326,    0.0914,    0.0000,    0.0000, 9435,44609,1
 0587997,1998/07/23 00:00,    60.139,    21.124,   12.8540,    0.0784,    0.0395,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/07/23 06:00,    60.141,    21.096,   12.8180,    0.0526,   -0.0035,    0.0001,    0.0002, 9435,44609,1
 0587997,1998/07/23 12:00,    60.138,    21.083,   12.8200,    0.0667,   -0.0359,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/07/23 18:00,    60.127,    21.044,   12.7910,    0.1280,   -0.1082,    0.0000,    0.0000, 9435,44609,1
 0587997,1998/07/24 00:00,    60.096,    20.984,   12.6820,    0.0954,   -0.0808,    0.0002,    0.0006, 9435,44609,1
 0587997,1998/07/24 06:00,    60.096,    20.970,   12.6580,    0.1011,   -0.0200,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/07/24 12:00,    60.088,    20.905,   12.6600,    0.1936,   -0.0635,    0.0000,    0.0000, 9435,44609,1
 0587997,1998/07/24 18:00,    60.071,    20.819,   12.6600,    0.1950,   -0.0666,    0.0000,    0.0000, 9435,44609,1
 0587997,1998/07/25 00:00,    60.062,    20.754,   12.6600,    0.2034,   -0.0693,    0.0002,    0.0007, 9435,44609,1
 0587997,1998/07/25 06:00,    60.044,    20.662,   12.6600,    0.2073,   -0.0839,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/07/25 12:00,    60.030,    20.594,   12.7280,    0.2221,   -0.1046,    0.0000,    0.0001, 9435,44609,1
 0587997,1998/07/25 18:00,    60.003,    20.490,   12.8200,    0.2519,   -0.1466,    0.0000,    0.0002, 9435,44609,1
 0631097,1998/05/08 18:00,    62.757,    23.037,    7.9430,  999.9999,  999.9999,    0.0001,    0.0006, 8325,    0,1
 0631097,1998/05/09 00:00,    62.766,    23.094,    7.9190,   -0.1358,    0.0459,    0.0010,    0.0041, 8325,    0,1
 0631097,1998/05/09 06:00,    62.775,    23.152,    7.9070,   -0.1193,    0.0409,    0.0009,    0.0036, 8325,    0,1
 0631097,1998/05/09 12:00,    62.782,    23.195,    7.9810,   -0.0299,    0.0119,    0.0000,    0.0000, 8325,    0,1
 0631097,1998/05/09 18:00,    62.780,    23.177,    8.0900,    0.0613,   -0.0178,    0.0013,    0.0052, 8325,    0,1
 0631097,1998/05/10 00:00,    62.775,    23.143,    8.0400,    0.0881,   -0.0263,    0.0026,    0.0112, 8325,    0,1
 0631097,1998/05/10 06:00,    62.769,    23.103,    7.9260,    0.0989,   -0.0306,    0.0036,    0.0155, 8325,    0,1
 0631097,1998/05/10 12:00,    62.763,    23.060,    7.8780,    0.1023,   -0.0331,    0.0040,    0.0171, 8325,    0,1
 0631097,1998/05/10 18:00,    62.757,    23.016,    7.8150,    0.0993,   -0.0346,    0.0037,    0.0159, 8325,    0,1
 0631097,1998/05/11 00:00,    62.750,    22.976,    7.8070,    0.0875,   -0.0352,    0.0028,    0.0120, 8325,    0,1
 0631097,1998/05/11 06:00,    62.743,    22.942,    7.8150,    0.0549,   -0.0337,    0.0015,    0.0062, 8325,    0,1
 0631097,1998/05/11 12:00,    62.737,    22.929,    7.8310,   -0.0976,   -0.0202,    0.0001,    0.0006, 8325,    0,1
 0631097,1998/05/11 18:00,    62.735,    23.025,    7.8720,   -0.1610,   -0.0614,    0.0002,    0.0007, 8325,    0,1
 0631097,1998/05/12 00:00,    62.713,    23.065,    7.8870,   -0.0774,   -0.1137,    0.0010,    0.0042, 8325,    0,1
 0631097,1998/05/12 06:00,    62.691,    23.090,    7.9090,   -0.0265,   -0.0869,    0.0010,    0.0041, 8325,    0,1
 0631097,1998/05/12 12:00,    62.679,    23.087,    7.9320,    0.1554,    0.0900,    0.0001,    0.0004, 8325,    0,1
 0631097,1998/05/12 18:00,    62.726,    22.959,    7.9950,    0.2046,    0.1409,    0.0002,    0.0009, 8325,    0,1
 0631097,1998/05/13 00:00,    62.734,    22.915,    7.9780,    0.0925,    0.0336,    0.0011,    0.0044, 8325,    0,1
