   Contents:
 Col  1 = Platform identifier (ARGOS #)
 Col  2 = Observation year/month/day hour:minute (UTC)
 Col  3 = Latitude of observation (+ve North)
 Col  4 = Longitude of observation (+/- 180 deg +ve West of Greenwich)
 Col  5 = SSTP - Sea surface temperature (deg. C)
 Col  6 = EWCT - East component of current (+ve East)
 Col  7 = NSCT - North component of current (+ve North)
 Col  8 = ELA$ - The error in latitude (degrees)
 Col  9 = ELO$ - The error in longitude (degrees)
 Col 10 = EXP$ - The originator's experiment number
 Col 11 = WMO$ - WMO platform identifier number
 Col 12 = Drogue on/off - 1 = attached; 0 = not
 Note: Missing value indicated by 999.9999
 DATA                  
 0689497,2000/01/01 00:00,    75.092,   -13.493,    4.4860,    0.0055,    0.0609,    0.0005,    0.0011, 8325,64933,1
 0689497,2000/01/01 06:00,    75.104,   -13.493,    4.5560,   -0.0163,    0.0687,    0.0002,    0.0004, 8325,64933,1
 0689497,2000/01/01 12:00,    75.119,   -13.469,    4.6030,   -0.0523,    0.0662,    0.0000,    0.0000, 8325,64933,1
 0689497,2000/01/01 18:00,    75.130,   -13.415,    4.5930,   -0.1209,    0.0810,    0.0002,    0.0005, 8325,64933,1
 0689497,2000/01/02 00:00,    75.150,   -13.286,    4.5250,   -0.1721,    0.1199,    0.0005,    0.0011, 8325,64933,1
 0689497,2000/01/02 06:00,    75.176,   -13.154,    4.4630,   -0.1873,    0.1952,    0.0002,    0.0004, 8325,64933,1
 0689497,2000/01/02 12:00,    75.226,   -13.002,    4.4300,   -0.1397,    0.2235,    0.0000,    0.0000, 8325,64933,1
 0689497,2000/01/02 18:00,    75.263,   -12.942,    4.4190,   -0.0207,    0.3022,    0.0002,    0.0005, 8325,64933,1
 0689497,2000/01/03 00:00,    75.343,   -12.970,    4.6120,    0.0448,    0.4237,    0.0007,    0.0015, 8325,64933,1
 0689497,2000/01/03 06:00,    75.427,   -13.011,    4.7310,    0.0415,    0.4223,    0.0006,    0.0013, 8325,64933,1
 0689497,2000/01/03 12:00,    75.506,   -13.035,    4.6630,   -0.0431,    0.3305,    0.0001,    0.0002, 8325,64933,1
 0689497,2000/01/03 18:00,    75.554,   -12.944,    4.7090,   -0.0759,    0.2696,    0.0003,    0.0006, 8325,64933,1
 0689497,2000/01/04 00:00,    75.610,   -12.916,    4.8160,   -0.0303,    0.2810,    0.0007,    0.0016, 8325,64933,1
 0689497,2000/01/04 06:00,    75.663,   -12.897,    4.8740,   -0.0145,    0.2623,    0.0006,    0.0013, 8325,64933,1
 0689497,2000/01/04 12:00,    75.712,   -12.894,    4.9260,    0.0338,    0.2087,    0.0001,    0.0001, 8325,64933,1
 0689497,2000/01/04 18:00,    75.744,   -12.950,    4.9590,    0.0125,    0.0308,    0.0003,    0.0007, 8325,64933,1
 0689497,2000/01/05 00:00,    75.724,   -12.913,    4.9940,   -0.0588,   -0.1287,    0.0008,    0.0017, 8325,64933,1
 0689497,2000/01/05 06:00,    75.694,   -12.858,    5.0140,   -0.0817,   -0.1626,    0.0007,    0.0016, 8325,64933,1
 0689497,2000/01/05 12:00,    75.661,   -12.786,    5.0200,   -0.1220,   -0.1537,    0.0002,    0.0004, 8325,64933,1
 0689497,2000/01/05 18:00,    75.635,   -12.668,    4.9940,   -0.1739,   -0.1200,    0.0003,    0.0007, 8325,64933,1
